Tweet ID,Full Text,Mask Sentiment,Language
1290923048720203776,"@RedFoxglove @Pewpewkachuu @TomDangora @ChantalFraser2 @SatelliteTracy Stay home &amp; have groceries delivered. If he hadn't been throwing his ""my rights"" out there first I might believe him. This is a ploy antimaskers have picked up. Sure going to hate the ventilator more than a mask",Pro-Mask,English,
1285750470275989504,@POTUS I think you need to take a tour of all the refrigerator trucks holding all the bodies of all the America’s who have died under your watch.  Texas is overflowing with deaths. COVID is not disappearing because people refuse to wear a mask and social distance. 😡,Pro-Mask,English,
1308164374532624392,"@SenMcSallyAZ @AZNationalGuard DESPICABLE ignoring #RBGDyingWish! Turns out MAJORITY of voters want WHOEVER WINS THE ELECTION ON NOV 3rd to select the next #SCOTUS nominee. Last time GOP ignored the will of voters (2018 most recently),they lost BIGLY🙌🏾🤣#WearAMask  @dscc #TrumpsSheep  @CaptMarkKelly #AZSen https://t.co/1rGxtdMYec",Pro-Mask,English
1232895155738480641,"@yeshuabyoseph Started looking at N95 respiratory masks last night. The gouging has begun. Availability is dropping like a rock.

Heard that one of the preparation items is to have 14 days of food on hand in case you have to home quarantine.  1/",Pro-Mask,English,
1284195922033799174,More than 940 deaths reported in one day as US coronavirus cases shatter another record!  Report says if we ALL wore face masks we could have gotten the virus under control in 4wks. And who is the giant ass face that refuses to wear a mask? Or even tell his followers too?,Pro-Mask,English,
1240132686326439937,"@GeorgiaLogCabin Here is a government agency in China withvarious 
masks, goggles, protective clothing...
cnjshm@yeah.net;https://t.co/50EcibTN4o

If your friends or government agency that needs help, please ask them to contact us. We will certainly help within our capacity!",Pro-Mask,English,
1272106504867459074,"New HelloMasks under development @EPFL_en  and @Empa_CH will be transparent, disposable and #eco-friendly. Launch projected for 2021. #COVID19 #Nursing https://t.co/CD3TnIWr5Y",Pro-Mask,English,
1285629820815253505,"Diane Kramer turned her MS diagnosis into her super power. This #DailyPointofLight became a volunteer for the @mssociety connecting survivors to resources, doing advocacy work. In addition, since the pandemic, she has sewn 8,000 masks for @MakeMasks. https://t.co/gKjLv6BnhA",Pro-Mask,English,
1289935396076363776,"I’m researching how the US tests &amp; approves mask filtration systems. Say a company claims it’s an N95 equivalent, I have to know what that means.",Pro-Mask,English,
1278791831040348160,"If Oregonian athlete Rupp can wear a mask while running, the rest of us can wear one while shopping.   https://t.co/YhvmxQwTmE",Pro-Mask,English,
1289145297331986433,Simply fabulous! #WearAMask https://t.co/ttcYiFFvwP,Pro-Mask,English,
1284860862004695044,"“To the editor: For those who refuse to wear a mask because doing so makes it harder to breathe and is uncomfortable, try a ventilator.” ⁦@GovKemp⁩ ⁦@ajc⁩ ⁦@GAHouseDems⁩ ⁦@GaHouseHub⁩ ⁦@GASenateDems⁩ ⁦@GASenateGOP⁩  https://t.co/uRk0hY0eVa",Pro-Mask,English,
1278397674920841216,15 RETAILERS THAT ARE SELLING FABRIC FACE MASKS https://t.co/X1FpZldkBH #retail #retailers #store #stores #sell #selling #fabric #face #facemask #facemasks #mask #masks #COVID #Covid_19 #COVIDー19 #Corona #coronavirus #protect #protection #WearAMask #SaveLives #healthy #health,Pro-Mask,English,
1281825402030358528,My halloween party idea: you have to wear a mask,Pro-Mask,English,
1275960348844138496,Wear your masks people! Stay home unless you have to go out. Be part of the solution &amp; not the problem. https://t.co/fiAXH7UkJp,Pro-Mask,English,
1292191825864925185,@kroger I don't believe you want your customers and employees endangered by those who refuse to wear a mask.  They should not be allowed in the store as it is your policy.  I for one will not shop where the wearing of masks is not enforced.,Pro-Mask,English,
1257396311583793163,"STOP THE SPREAD OF #COVID_19. Wear a protective 4 layer cloth mask. R25 can help save a life.

∆
∆
∆
∆
#Africa
#Africankjava
#COVID_19
#Socialdistance
#Coronavirus
#lockdown https://t.co/5lSWTghdci",Pro-Mask,English,
1276225238515081216,"@TomiLahren We would, but Trump doesn't believe in a countrywide quarantine, social distancing, testing, and mask-wearing;
so we'll stay this way.
 https://t.co/rscKT9oPLU",Pro-Mask,English,
1235966976507490304,"Me: I'm going to wear a mask.

Them: That doesn't prevent Coronavirus. Save them for the healthcare workers.

Me: Why do they need them?

Them: So they don't catch Coronavirus.

Me: 🤔
#COVID19 #COVIDー19 #coronavirus",Pro-Mask,English,
1250215177510887424,"@RealCandaceO @i_Lean You made it other people's business by whining about it in Twitter, Trixie.

And stop whining because your country, even your Dear Leader's pandemic team advisors, ask you to wear a mask.

During WWII people needed coupons for food and even shoes. 

Sacrifice a bit. Stop whining.",Pro-Mask,English,
1270519206853750784,"@11Shultz @CillizzaCNN This time, everyone can care for themselves. Wash hands. Wear a mask if you'd like. Stay home if you'd like. A million more likely ways to die, unless you're in a nursing home that admits infected patients.",Pro-Mask,English,
1281341141179301891,The Big Lie succumbs to The Big Truth https://t.co/BFtxt6KtCI #CNN #MSNBC #FoxNews #ABC #CBS #NBC #TCAS #BlackLivesMatter #COVID__19 #GeorgeFloyd #JoeBiden #MaskUpNJ #Hoboken,Pro-Mask,English,
1263107212794163210,"As some areas reopen around the country, remain vigilant: use delivery and take-out services, maintain social distancing, and protect others by wearing a mask. We are still very much at risk for contracting or spreading #COVID19. For more tips, visit https://t.co/JVwTVZ69Nz https://t.co/7EfHImRGLs",Pro-Mask,English,
1298261848320389123,"@SkyNewsAust @DanielAndrewsMP #CCPLiedPeopleDied

Amid pandemic, 3,000 people partied in epicenter #Wuhan without #masks or social distancing while parts of the country have again been placed on lockdown. 

WATCH HERE 👉 https://t.co/5fGw199GVZ",Pro-Mask,English,
1295185654868041731,Coca Cola the kids love granola wear your mask dont get corona,Pro-Mask,English,
1279862598901653509,Nobody cares about your ignorance. You don't wear a mask and you don't get treatment. Why do you feel like you shouldn't have to follow the rules? They should've locked your ass up and given you a fine. White privilege has some of y'all thinking you can say/do anything. https://t.co/ft8CzIqIrs,Pro-Mask,English,
1275306885730582528,Gary Herbert: Utah: Slow the COVID-19 spread with Mandatory Masks - Sign the Petition! https://t.co/Vqvw7FmOMp via @Change,Pro-Mask,English,
1294599551366529024,"Some days the pain hurts a little bit more. You have to accept it and embrace it. Push on through, growth comes next. Then you pass the positive on. Be safe, be aware everyone, I believe in you all. Go get it, your dreams. And wear a mask ffs. ✌❤",Pro-Mask,English,
1289870324926836736,"I have so had enough of the anti mask idiot brigade. Taking away your personal rights. Better than losing your life isn't it? Bet in a World War you wouldn't have built a shelter, but would be the first one into your neighbours. Don't wear a mask, no NHS help. Simple as that",Pro-Mask,English,
1270294159845232641,"You all probably know this already but if you plan on going to a protest be sure to wear a mask to not only conceal your identity but to help reduce spread of Covid-19, be sure to wear head and eye protection aswell and try to reduce the amount of exposed skin",Pro-Mask,English,
1274857516472709122,"@Su3s1955 @RepAdamSchiff No, I didn’t. Same way no one stopped to give a shit about my grandmother who died late December from underlying conditions and caught the flu. She was 80. Did you stay home to save her life? No you probably rode the subway and went grocery shopping without a mask. No fucks given",Pro-Mask,English,
1290052612927000577,"Signs of the times: ""wear a mask"" and #BlackLivesMatter https://t.co/2aEAOzmx5x",Pro-Mask,English,
1294598192764338176,"Pull the brake': Unease as more than half of COVID-19 beds in Jakarta in use

Much of the active Asian nations suffering increases are because of deniers who won't follow guidelines.

Wear a mask properly. https://t.co/cXRQJZ3ukG https://t.co/mtjWL2yU53",Pro-Mask,English,
1268569740923908096,Social distancing at its best! Thanks to all our visitors who come prepared with masks. Our staff is committed to your safety and are happy to provide masks and sanitizers upon arrival to the gallery or shop! Stop… https://t.co/Du7fqs53v6,Pro-Mask,English,
1300405922678923265,"""I hope your supermarket cashier is the only covid-positive person in this area but they're really sweet so you feel you can pull your mask down when talking to them""",Pro-Mask,English,
1223013498378047488,"even face masks in online shops are sold out??? imagine kung hanggang saan ang inabot nung milyon milyong shinip out na face masks ng pinas sa china, kung dito sana sya nautilize? hayop na gobyernong yan",Pro-Mask,Multiple,
1285023838313410560,@eliistender10 Wear a mask!,Pro-Mask,English,
1291638670068461570,"You can spread the virus even if you do not have symptoms. 

Please continue to follow social distancing, wash your hands regularly and wear face coverings. 

If you are contacted by contact tracers, please follow their advice - even if you don’t feel unwell. https://t.co/UY0ekH6k4f",Pro-Mask,English,
1288105271605297152,"On Lee Highway, in Cherrydale, there used to be an auto dealership that featured this giant sign: ""Seat belt uncomfortable? Try a face full of windshield!""

Please wear your mask, and if you want to have better friends, be one. https://t.co/4rIrzH6LIm",Pro-Mask,English,
1296105719746277377,What is so hard about just following simple rules? It’s the law. Crying boohoo for having to wear a mask for a short amount of time is cry baby shit already. There’s people out here that have to wear masks for several hours to a whole day. There’s people who are severely sick.—- https://t.co/ml0qH96V2Y,Pro-Mask,English,
1299383959625887745,@SUBWAY your store location at 9313 Columbia Rd in pataskala oh had employees not wearing masks and not requiring customers to wear them during a pandemic and governor ordered mask mandate. I will not return to this location.,Pro-Mask,English,
1283614348707913729,@MSNBC Just WEAR A MASK (ITS THE SILVER BULLET )TO COVID!CANNOT BELIEVE THAT WE ARE WASTING TIME DEBATING THIS.!THIS IS A NOVEL VIRUS.!AFTER 137+ DEATH &amp; RISING FROM COVID.! AREN’T YOU CONVINCED! JUST WEAR A MASK ! IT SAVE LIVES ESP. COINCIDING WITH THE FLU SEASON! It’s A DOUBLE WHAMMY!,Pro-Mask,English,
1276916082339528711,This guy loves his @MyPillowUSA so much he wears his bedhead to a public hearing with pride... take a shower and wear a mask is hygienic. #COVIDIOT https://t.co/DQP3cFnYJ2,Pro-Mask,English,
1285719068666978307,@saraecook 6 months for Trump to accept reality. The basic issue was municipal and governments should have realised that if you don’t organise services like the garbage collection you get a plague of rats. If you don’t mandate wearing masks you get a Corona Virus plague 1 out of 10 Trump,Pro-Mask,English,
